machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-26 14:32:12,68.3,1.148,4.66
PUMP_A,2026-02-26 14:32:11,90.29,3.702,2.47
PUMP_B,2026-02-26 14:32:11,63.12,1.146,4.25
MOTOR_C,2026-02-26 14:32:11,67.0,1.678,4.18
COMPRESSOR_D,2026-02-26 14:32:11,67.14,1.333,3.75
PUMP_A,2026-02-26 14:32:13,92.73,4.679,2.08
PUMP_B,2026-02-26 14:32:13,68.52,2.097,4.62
MOTOR_C,2026-02-26 14:32:13,73.98,1.178,4.01
COMPRESSOR_D,2026-02-26 14:32:13,71.52,1.243,4.67
PUMP_A,2026-02-26 14:32:15,90.42,3.628,2.44
PUMP_B,2026-02-26 14:32:15,71.91,2.024,4.17
MOTOR_C,2026-02-26 14:32:15,69.68,1.36,4.7
COMPRESSOR_D,2026-02-26 14:32:15,70.02,1.209,4.05
PUMP_A,2026-02-26 14:32:17,86.28,3.275,2.22
PUMP_B,2026-02-26 14:32:17,73.9,1.805,3.79
MOTOR_C,2026-02-26 14:32:17,73.26,1.889,3.74
COMPRESSOR_D,2026-02-26 14:32:17,66.3,1.311,4.19
PUMP_A,2026-02-26 14:32:19,82.49,4.51,2.85
PUMP_B,2026-02-26 14:32:19,63.0,2.158,3.84
MOTOR_C,2026-02-26 14:32:19,67.51,1.062,3.85
COMPRESSOR_D,2026-02-26 14:32:19,73.04,1.123,3.64
PUMP_A,2026-02-26 14:32:21,94.85,4.78,2.53
PUMP_B,2026-02-26 14:32:21,64.08,2.199,4.51
MOTOR_C,2026-02-26 14:32:21,70.31,1.459,4.17
COMPRESSOR_D,2026-02-26 14:32:21,64.56,1.465,3.74
PUMP_A,2026-02-26 14:32:23,90.17,4.048,2.65
PUMP_B,2026-02-26 14:32:23,67.15,2.136,4.74
MOTOR_C,2026-02-26 14:32:23,70.95,2.078,4.51
COMPRESSOR_D,2026-02-26 14:32:23,71.51,1.644,4.47
PUMP_A,2026-02-26 14:32:25,86.64,4.587,2.3
PUMP_B,2026-02-26 14:32:25,64.63,1.946,3.76
MOTOR_C,2026-02-26 14:32:25,69.52,1.44,4.09
COMPRESSOR_D,2026-02-26 14:32:25,69.69,2.214,3.94
PUMP_A,2026-02-26 14:32:27,93.37,3.502,2.12
PUMP_B,2026-02-26 14:32:27,66.67,2.223,4.0
MOTOR_C,2026-02-26 14:32:27,70.13,1.137,4.05
COMPRESSOR_D,2026-02-26 14:32:27,65.74,2.23,3.97
PUMP_A,2026-02-26 14:32:29,83.63,3.485,2.67
PUMP_B,2026-02-26 14:32:29,68.36,2.288,3.84
MOTOR_C,2026-02-26 14:32:29,65.4,1.162,4.17
COMPRESSOR_D,2026-02-26 14:32:29,70.1,1.043,4.31
PUMP_A,2026-02-26 14:32:32,90.65,4.48,2.99
PUMP_B,2026-02-26 14:32:32,68.51,1.037,3.81
MOTOR_C,2026-02-26 14:32:32,71.91,1.951,3.81
COMPRESSOR_D,2026-02-26 14:32:32,70.73,1.296,3.75
PUMP_A,2026-02-26 14:32:34,82.03,3.964,2.28
PUMP_B,2026-02-26 14:32:34,67.26,1.419,3.66
MOTOR_C,2026-02-26 14:32:34,66.28,2.357,3.92
COMPRESSOR_D,2026-02-26 14:32:34,64.53,1.566,4.57
PUMP_A,2026-02-26 14:32:36,86.07,4.202,2.15
PUMP_B,2026-02-26 14:32:36,69.18,1.399,4.71
MOTOR_C,2026-02-26 14:32:36,73.16,2.169,3.97
COMPRESSOR_D,2026-02-26 14:32:36,69.64,2.066,4.15
PUMP_A,2026-02-26 14:32:38,90.04,3.722,2.96
PUMP_B,2026-02-26 14:32:38,64.63,1.869,3.89
MOTOR_C,2026-02-26 14:32:38,72.82,1.26,4.71
COMPRESSOR_D,2026-02-26 14:32:38,63.33,1.962,4.34
PUMP_A,2026-02-26 14:32:40,84.9,4.464,2.45
PUMP_B,2026-02-26 14:32:40,73.73,2.276,4.02
MOTOR_C,2026-02-26 14:32:40,62.7,1.017,4.34
COMPRESSOR_D,2026-02-26 14:32:40,62.66,1.381,4.38
PUMP_A,2026-02-26 14:32:42,92.95,4.357,2.06
PUMP_B,2026-02-26 14:32:42,73.01,1.578,4.04
MOTOR_C,2026-02-26 14:32:42,68.11,2.072,4.47
COMPRESSOR_D,2026-02-26 14:32:42,71.12,1.635,3.69
PUMP_A,2026-02-26 14:32:41,82.39,4.137,2.61
PUMP_B,2026-02-26 14:32:41,63.34,1.606,3.94
MOTOR_C,2026-02-26 14:32:41,72.55,1.371,4.3
COMPRESSOR_D,2026-02-26 14:32:41,63.24,1.53,4.74
PUMP_A,2026-02-26 14:32:43,93.14,3.571,2.36
PUMP_B,2026-02-26 14:32:43,73.33,2.263,3.86
MOTOR_C,2026-02-26 14:32:43,69.67,1.497,4.01
COMPRESSOR_D,2026-02-26 14:32:43,69.46,1.842,3.76
PUMP_A,2026-02-26 14:32:45,85.59,3.248,2.59
PUMP_B,2026-02-26 14:32:45,62.21,1.019,4.61
MOTOR_C,2026-02-26 14:32:45,71.81,1.591,3.95
COMPRESSOR_D,2026-02-26 14:32:45,67.29,1.012,4.62
PUMP_A,2026-02-26 14:32:47,87.86,3.903,2.87
PUMP_B,2026-02-26 14:32:47,66.57,1.001,4.24
MOTOR_C,2026-02-26 14:32:47,64.55,1.93,4.37
COMPRESSOR_D,2026-02-26 14:32:47,62.33,1.314,3.75
PUMP_A,2026-02-26 14:32:49,82.01,3.218,2.09
PUMP_B,2026-02-26 14:32:49,65.4,1.477,4.71
MOTOR_C,2026-02-26 14:32:49,72.12,1.021,4.4
COMPRESSOR_D,2026-02-26 14:32:49,73.68,1.748,4.17
PUMP_A,2026-02-26 14:32:51,90.37,3.489,2.98
PUMP_B,2026-02-26 14:32:51,70.08,1.339,3.71
MOTOR_C,2026-02-26 14:32:51,62.08,1.79,4.04
COMPRESSOR_D,2026-02-26 14:32:51,67.84,1.03,4.19
PUMP_A,2026-02-26 14:32:53,94.28,3.82,2.39
PUMP_B,2026-02-26 14:32:53,65.69,2.207,4.63
MOTOR_C,2026-02-26 14:32:53,70.96,1.389,4.18
COMPRESSOR_D,2026-02-26 14:32:53,66.62,2.082,3.74
PUMP_A,2026-02-26 14:32:55,86.63,4.52,2.45
PUMP_B,2026-02-26 14:32:55,62.52,1.544,3.77
MOTOR_C,2026-02-26 14:32:55,67.99,1.881,3.62
COMPRESSOR_D,2026-02-26 14:32:55,71.43,1.874,4.19
PUMP_A,2026-02-26 14:32:57,86.75,4.791,2.68
PUMP_B,2026-02-26 14:32:57,62.03,1.844,3.69
MOTOR_C,2026-02-26 14:32:57,66.71,1.239,4.09
COMPRESSOR_D,2026-02-26 14:32:57,68.26,1.013,3.67
PUMP_A,2026-02-26 14:32:59,92.81,4.53,2.36
PUMP_B,2026-02-26 14:32:59,72.14,2.253,3.7
MOTOR_C,2026-02-26 14:32:59,72.53,1.909,4.4
COMPRESSOR_D,2026-02-26 14:32:59,73.5,1.004,4.3
PUMP_A,2026-02-26 14:33:01,83.92,3.409,2.76
PUMP_B,2026-02-26 14:33:01,66.08,2.257,3.91
MOTOR_C,2026-02-26 14:33:01,71.65,2.393,3.7
COMPRESSOR_D,2026-02-26 14:33:01,70.42,2.077,4.12
PUMP_A,2026-02-26 14:33:03,88.36,4.621,2.51
PUMP_B,2026-02-26 14:33:03,70.75,1.032,4.56
MOTOR_C,2026-02-26 14:33:03,72.51,1.12,3.64
COMPRESSOR_D,2026-02-26 14:33:03,69.85,1.201,4.56
PUMP_A,2026-02-26 14:33:05,82.38,4.153,2.65
PUMP_B,2026-02-26 14:33:05,62.16,1.714,4.09
MOTOR_C,2026-02-26 14:33:05,65.52,1.38,3.63
COMPRESSOR_D,2026-02-26 14:33:05,65.97,1.338,3.91
PUMP_A,2026-02-26 14:33:07,90.7,3.823,2.6
PUMP_B,2026-02-26 14:33:07,71.54,1.476,3.99
MOTOR_C,2026-02-26 14:33:07,70.49,2.135,4.48
COMPRESSOR_D,2026-02-26 14:33:07,70.77,1.93,4.38
PUMP_A,2026-02-26 14:33:09,83.97,3.525,2.96
PUMP_B,2026-02-26 14:33:09,68.42,1.972,4.45
MOTOR_C,2026-02-26 14:33:09,66.8,1.75,4.59
COMPRESSOR_D,2026-02-26 14:33:09,62.71,1.362,4.17
PUMP_A,2026-02-26 14:33:11,87.21,3.377,2.88
PUMP_B,2026-02-26 14:33:11,63.71,1.761,4.6
MOTOR_C,2026-02-26 14:33:11,66.67,1.831,4.74
COMPRESSOR_D,2026-02-26 14:33:11,71.1,2.21,4.73
PUMP_A,2026-02-26 14:33:11,92.48,4.089,2.02
PUMP_B,2026-02-26 14:33:11,63.68,2.347,4.49
MOTOR_C,2026-02-26 14:33:11,64.58,2.206,4.09
COMPRESSOR_D,2026-02-26 14:33:11,71.69,1.399,4.04
PUMP_A,2026-02-26 14:33:13,85.0,3.768,2.4
PUMP_B,2026-02-26 14:33:13,71.25,1.75,4.35
MOTOR_C,2026-02-26 14:33:13,68.42,2.232,3.7
COMPRESSOR_D,2026-02-26 14:33:13,62.36,1.217,4.19
PUMP_A,2026-02-26 14:33:15,93.71,3.504,2.28
PUMP_B,2026-02-26 14:33:15,71.75,1.029,3.99
MOTOR_C,2026-02-26 14:33:15,71.8,1.234,4.68
COMPRESSOR_D,2026-02-26 14:33:15,68.79,1.995,4.3
PUMP_A,2026-02-26 14:33:17,84.57,3.934,2.46
PUMP_B,2026-02-26 14:33:17,65.71,2.023,4.67
MOTOR_C,2026-02-26 14:33:17,65.31,1.72,3.81
COMPRESSOR_D,2026-02-26 14:33:17,65.95,2.323,4.34
PUMP_A,2026-02-26 14:33:19,84.7,4.129,2.16
PUMP_B,2026-02-26 14:33:19,63.41,1.588,4.66
MOTOR_C,2026-02-26 14:33:19,71.52,1.905,4.44
COMPRESSOR_D,2026-02-26 14:33:19,70.91,1.149,4.54
PUMP_A,2026-02-26 14:33:21,91.53,4.099,2.36
PUMP_B,2026-02-26 14:33:21,72.75,1.38,4.75
MOTOR_C,2026-02-26 14:33:21,73.87,1.198,4.38
COMPRESSOR_D,2026-02-26 14:33:21,72.59,1.475,4.4
PUMP_A,2026-02-26 14:33:23,88.24,3.526,2.57
PUMP_B,2026-02-26 14:33:23,68.64,2.025,4.75
MOTOR_C,2026-02-26 14:33:23,62.1,2.249,4.63
COMPRESSOR_D,2026-02-26 14:33:23,67.24,1.298,4.64
PUMP_A,2026-02-26 14:33:26,85.34,3.561,2.32
PUMP_B,2026-02-26 14:33:26,65.35,1.465,4.14
MOTOR_C,2026-02-26 14:33:26,67.02,1.406,3.9
COMPRESSOR_D,2026-02-26 14:33:26,68.57,1.401,4.4
PUMP_A,2026-02-26 14:33:28,91.58,3.234,2.41
PUMP_B,2026-02-26 14:33:28,73.93,1.581,3.68
MOTOR_C,2026-02-26 14:33:28,67.8,1.478,4.41
COMPRESSOR_D,2026-02-26 14:33:28,73.87,2.382,4.14
PUMP_A,2026-02-26 14:33:30,84.42,3.78,2.03
PUMP_B,2026-02-26 14:33:30,71.14,1.649,3.86
MOTOR_C,2026-02-26 14:33:30,69.7,1.853,3.88
COMPRESSOR_D,2026-02-26 14:33:30,73.5,2.157,3.72
PUMP_A,2026-02-26 14:33:32,93.24,4.71,2.26
PUMP_B,2026-02-26 14:33:32,70.24,1.32,3.75
MOTOR_C,2026-02-26 14:33:32,64.87,1.002,3.94
COMPRESSOR_D,2026-02-26 14:33:32,64.62,1.887,3.84
PUMP_A,2026-02-26 14:33:34,89.37,3.733,2.94
PUMP_B,2026-02-26 14:33:34,73.9,1.627,4.55
MOTOR_C,2026-02-26 14:33:34,70.37,1.896,4.36
COMPRESSOR_D,2026-02-26 14:33:34,64.39,1.991,4.26
PUMP_A,2026-02-26 14:33:36,84.51,3.948,2.47
PUMP_B,2026-02-26 14:33:36,72.25,1.89,3.87
MOTOR_C,2026-02-26 14:33:36,67.78,2.258,3.86
COMPRESSOR_D,2026-02-26 14:33:36,72.33,2.379,4.09
PUMP_A,2026-02-26 14:33:38,85.64,3.291,2.66
PUMP_B,2026-02-26 14:33:38,65.83,1.063,4.79
MOTOR_C,2026-02-26 14:33:38,62.36,1.611,4.24
COMPRESSOR_D,2026-02-26 14:33:38,67.34,1.08,4.42
PUMP_A,2026-02-26 14:33:40,83.64,4.55,2.23
PUMP_B,2026-02-26 14:33:40,71.18,1.476,4.44
MOTOR_C,2026-02-26 14:33:40,64.57,1.472,4.41
COMPRESSOR_D,2026-02-26 14:33:40,72.6,1.591,4.52
PUMP_A,2026-02-26 14:33:42,92.57,4.736,2.92
PUMP_B,2026-02-26 14:33:42,69.56,1.777,4.69
MOTOR_C,2026-02-26 14:33:42,67.81,1.941,4.53
COMPRESSOR_D,2026-02-26 14:33:42,66.19,2.272,4.77
PUMP_A,2026-02-26 14:33:41,85.41,4.461,2.38
PUMP_B,2026-02-26 14:33:41,68.03,1.066,3.85
MOTOR_C,2026-02-26 14:33:41,71.24,2.028,4.51
COMPRESSOR_D,2026-02-26 14:33:41,64.75,1.851,3.61
PUMP_A,2026-02-26 14:33:43,91.45,4.156,2.35
PUMP_B,2026-02-26 14:33:43,66.85,1.671,3.68
MOTOR_C,2026-02-26 14:33:43,70.25,1.304,4.78
COMPRESSOR_D,2026-02-26 14:33:43,72.84,2.21,3.63
PUMP_A,2026-02-26 14:33:45,91.79,4.029,2.97
PUMP_B,2026-02-26 14:33:45,71.55,1.614,3.67
MOTOR_C,2026-02-26 14:33:45,69.95,2.278,4.48
COMPRESSOR_D,2026-02-26 14:33:45,72.39,1.978,3.76
PUMP_A,2026-02-26 14:33:47,91.95,4.513,2.11
PUMP_B,2026-02-26 14:33:47,67.11,1.133,3.69
MOTOR_C,2026-02-26 14:33:47,70.17,1.289,3.67
COMPRESSOR_D,2026-02-26 14:33:47,65.1,1.547,4.61
PUMP_A,2026-02-26 14:33:49,93.81,4.02,2.25
PUMP_B,2026-02-26 14:33:49,69.62,1.54,4.7
MOTOR_C,2026-02-26 14:33:49,70.96,2.288,4.2
COMPRESSOR_D,2026-02-26 14:33:49,64.08,2.255,3.77
PUMP_A,2026-02-26 14:33:51,86.0,4.069,2.82
PUMP_B,2026-02-26 14:33:51,66.08,1.08,4.3
MOTOR_C,2026-02-26 14:33:51,67.74,2.206,3.75
COMPRESSOR_D,2026-02-26 14:33:51,66.76,1.873,4.55
PUMP_A,2026-02-26 14:33:53,93.59,4.768,2.81
PUMP_B,2026-02-26 14:33:53,71.83,1.071,4.53
MOTOR_C,2026-02-26 14:33:53,66.31,1.162,3.68
COMPRESSOR_D,2026-02-26 14:33:53,71.5,1.8,4.22
PUMP_A,2026-02-26 14:33:55,89.09,4.698,2.68
PUMP_B,2026-02-26 14:33:55,67.92,2.154,4.53
MOTOR_C,2026-02-26 14:33:55,62.37,1.126,4.65
COMPRESSOR_D,2026-02-26 14:33:55,73.98,1.623,4.32
PUMP_A,2026-02-26 14:33:57,92.78,3.678,2.63
PUMP_B,2026-02-26 14:33:57,71.62,2.017,4.19
MOTOR_C,2026-02-26 14:33:57,70.39,1.762,4.13
COMPRESSOR_D,2026-02-26 14:33:57,71.9,1.339,4.3
PUMP_A,2026-02-26 14:33:59,83.56,3.803,2.01
PUMP_B,2026-02-26 14:33:59,73.38,1.499,4.47
MOTOR_C,2026-02-26 14:33:59,67.2,2.056,4.26
COMPRESSOR_D,2026-02-26 14:33:59,66.84,1.653,4.06
PUMP_A,2026-02-26 14:34:01,87.64,3.586,2.54
PUMP_B,2026-02-26 14:34:01,70.58,1.727,3.99
MOTOR_C,2026-02-26 14:34:01,66.15,1.859,4.36
COMPRESSOR_D,2026-02-26 14:34:01,73.08,1.74,4.19
PUMP_A,2026-02-26 14:34:03,82.05,4.66,2.35
PUMP_B,2026-02-26 14:34:03,73.03,2.258,4.55
MOTOR_C,2026-02-26 14:34:03,71.37,1.079,4.32
COMPRESSOR_D,2026-02-26 14:34:03,67.57,2.304,4.48
PUMP_A,2026-02-26 14:34:05,85.62,4.08,2.7
PUMP_B,2026-02-26 14:34:05,73.77,1.307,4.11
MOTOR_C,2026-02-26 14:34:05,63.02,1.171,4.73
COMPRESSOR_D,2026-02-26 14:34:05,69.83,1.227,4.29
PUMP_A,2026-02-26 14:34:07,82.48,4.573,2.28
PUMP_B,2026-02-26 14:34:07,67.5,1.712,4.73
MOTOR_C,2026-02-26 14:34:07,73.76,1.474,4.04
COMPRESSOR_D,2026-02-26 14:34:07,66.27,1.275,4.75
PUMP_A,2026-02-26 14:34:09,85.14,3.232,2.96
PUMP_B,2026-02-26 14:34:09,72.75,1.247,4.44
MOTOR_C,2026-02-26 14:34:09,62.52,1.768,4.35
COMPRESSOR_D,2026-02-26 14:34:09,69.06,1.325,3.96
PUMP_A,2026-02-26 14:34:11,86.2,4.079,2.51
PUMP_B,2026-02-26 14:34:11,68.04,1.946,4.4
MOTOR_C,2026-02-26 14:34:11,66.22,1.222,4.18
COMPRESSOR_D,2026-02-26 14:34:11,68.2,2.086,4.38
PUMP_A,2026-02-26 14:34:11,90.8,4.319,2.59
PUMP_B,2026-02-26 14:34:11,64.44,2.35,4.0
MOTOR_C,2026-02-26 14:34:11,67.98,1.906,4.58
COMPRESSOR_D,2026-02-26 14:34:11,62.92,2.136,4.27
PUMP_A,2026-02-26 14:34:13,90.87,3.808,2.63
PUMP_B,2026-02-26 14:34:13,73.19,1.245,3.9
MOTOR_C,2026-02-26 14:34:13,65.29,1.774,4.47
COMPRESSOR_D,2026-02-26 14:34:13,71.86,2.113,4.24
PUMP_A,2026-02-26 14:34:15,90.71,3.808,2.44
PUMP_B,2026-02-26 14:34:15,73.38,1.31,3.7
MOTOR_C,2026-02-26 14:34:15,69.39,1.618,4.52
COMPRESSOR_D,2026-02-26 14:34:15,72.84,1.371,3.71
PUMP_A,2026-02-26 14:34:17,85.71,3.825,2.64
PUMP_B,2026-02-26 14:34:17,65.96,2.086,4.24
MOTOR_C,2026-02-26 14:34:17,67.08,1.193,4.54
COMPRESSOR_D,2026-02-26 14:34:17,69.69,1.752,4.41
PUMP_A,2026-02-26 14:34:19,90.02,3.232,2.71
PUMP_B,2026-02-26 14:34:19,73.16,2.31,4.02
MOTOR_C,2026-02-26 14:34:19,73.99,2.058,3.89
COMPRESSOR_D,2026-02-26 14:34:19,73.77,1.437,4.56
PUMP_A,2026-02-26 14:34:21,88.67,3.51,2.39
PUMP_B,2026-02-26 14:34:21,73.65,1.009,4.5
MOTOR_C,2026-02-26 14:34:21,73.2,1.311,3.7
COMPRESSOR_D,2026-02-26 14:34:21,64.05,1.169,4.22
PUMP_A,2026-02-26 14:34:23,84.08,3.523,2.48
PUMP_B,2026-02-26 14:34:23,62.78,1.937,3.92
MOTOR_C,2026-02-26 14:34:23,67.13,2.311,4.17
COMPRESSOR_D,2026-02-26 14:34:23,64.82,1.323,3.63
PUMP_A,2026-02-26 14:34:25,87.34,3.824,2.32
PUMP_B,2026-02-26 14:34:25,73.61,1.095,4.16
MOTOR_C,2026-02-26 14:34:25,65.14,1.591,3.65
COMPRESSOR_D,2026-02-26 14:34:25,64.78,1.562,3.83
PUMP_A,2026-02-26 14:34:27,91.75,4.671,2.96
PUMP_B,2026-02-26 14:34:27,64.3,1.124,4.67
MOTOR_C,2026-02-26 14:34:27,68.32,2.037,4.64
COMPRESSOR_D,2026-02-26 14:34:27,69.44,1.124,3.9
PUMP_A,2026-02-26 14:34:29,87.98,4.31,2.28
PUMP_B,2026-02-26 14:34:29,69.55,2.011,4.16
MOTOR_C,2026-02-26 14:34:29,67.71,2.241,4.41
COMPRESSOR_D,2026-02-26 14:34:29,68.97,1.614,4.07
PUMP_A,2026-02-26 14:34:31,91.23,4.711,2.45
PUMP_B,2026-02-26 14:34:31,65.25,2.038,4.2
MOTOR_C,2026-02-26 14:34:31,64.24,1.813,3.88
COMPRESSOR_D,2026-02-26 14:34:31,72.8,1.866,4.73
PUMP_A,2026-02-26 14:34:33,84.56,4.208,2.92
PUMP_B,2026-02-26 14:34:33,64.27,1.736,4.67
MOTOR_C,2026-02-26 14:34:33,73.3,1.337,4.56
COMPRESSOR_D,2026-02-26 14:34:33,62.92,1.906,4.08
PUMP_A,2026-02-26 14:34:36,88.06,3.575,2.1
PUMP_B,2026-02-26 14:34:36,66.65,1.448,4.23
MOTOR_C,2026-02-26 14:34:36,73.24,1.496,4.19
COMPRESSOR_D,2026-02-26 14:34:36,63.81,2.026,3.81
PUMP_A,2026-02-26 14:34:38,86.65,3.771,2.84
PUMP_B,2026-02-26 14:34:38,68.81,1.577,4.74
MOTOR_C,2026-02-26 14:34:38,66.14,1.411,4.18
COMPRESSOR_D,2026-02-26 14:34:38,63.21,1.376,4.76
PUMP_A,2026-02-26 14:34:40,87.12,4.327,2.84
PUMP_B,2026-02-26 14:34:40,69.14,2.177,4.48
MOTOR_C,2026-02-26 14:34:40,72.82,2.053,4.77
COMPRESSOR_D,2026-02-26 14:34:40,64.47,1.329,4.05
PUMP_A,2026-02-26 14:34:42,86.61,3.7,2.21
PUMP_B,2026-02-26 14:34:42,70.16,1.205,4.1
MOTOR_C,2026-02-26 14:34:42,67.5,1.28,3.98
COMPRESSOR_D,2026-02-26 14:34:42,62.96,1.429,4.69
PUMP_A,2026-02-26 14:34:41,92.7,4.499,2.84
PUMP_B,2026-02-26 14:34:41,73.9,1.926,3.8
MOTOR_C,2026-02-26 14:34:41,73.8,1.391,4.05
COMPRESSOR_D,2026-02-26 14:34:41,64.36,1.334,3.86
PUMP_A,2026-02-26 14:34:43,88.46,4.414,2.62
PUMP_B,2026-02-26 14:34:43,62.53,2.347,4.44
MOTOR_C,2026-02-26 14:34:43,69.29,1.769,3.95
COMPRESSOR_D,2026-02-26 14:34:43,67.67,1.533,3.8
PUMP_A,2026-02-26 14:34:45,87.48,4.265,2.01
PUMP_B,2026-02-26 14:34:45,73.7,1.494,4.37
MOTOR_C,2026-02-26 14:34:45,69.3,1.428,3.83
COMPRESSOR_D,2026-02-26 14:34:45,67.78,1.775,4.13
PUMP_A,2026-02-26 14:34:47,83.29,3.523,2.49
PUMP_B,2026-02-26 14:34:47,64.97,1.963,3.7
MOTOR_C,2026-02-26 14:34:47,65.67,2.25,4.6
COMPRESSOR_D,2026-02-26 14:34:47,64.05,1.293,4.6
PUMP_A,2026-02-26 14:34:49,92.58,4.64,2.54
PUMP_B,2026-02-26 14:34:49,65.66,1.683,4.35
MOTOR_C,2026-02-26 14:34:49,64.9,1.791,4.14
COMPRESSOR_D,2026-02-26 14:34:49,65.31,1.351,4.2
PUMP_A,2026-02-26 14:34:51,84.89,3.203,2.37
PUMP_B,2026-02-26 14:34:51,70.3,2.135,3.68
MOTOR_C,2026-02-26 14:34:51,66.36,2.065,4.55
COMPRESSOR_D,2026-02-26 14:34:51,69.66,2.1,4.71
PUMP_A,2026-02-26 14:34:53,94.64,4.265,2.6
PUMP_B,2026-02-26 14:34:53,68.55,1.941,3.75
MOTOR_C,2026-02-26 14:34:53,67.2,1.761,4.27
COMPRESSOR_D,2026-02-26 14:34:53,65.97,1.74,3.97
PUMP_A,2026-02-26 14:34:55,85.09,3.711,2.64
PUMP_B,2026-02-26 14:34:55,70.61,2.081,4.49
MOTOR_C,2026-02-26 14:34:55,67.04,1.717,4.74
COMPRESSOR_D,2026-02-26 14:34:55,65.68,1.69,4.27
PUMP_A,2026-02-26 14:34:57,83.5,4.452,2.76
PUMP_B,2026-02-26 14:34:57,72.32,2.19,4.1
MOTOR_C,2026-02-26 14:34:57,63.82,2.258,4.15
COMPRESSOR_D,2026-02-26 14:34:57,67.55,1.196,4.6
PUMP_A,2026-02-26 14:34:59,84.89,3.203,2.41
PUMP_B,2026-02-26 14:34:59,67.23,2.207,4.18
MOTOR_C,2026-02-26 14:34:59,66.24,1.822,4.1
COMPRESSOR_D,2026-02-26 14:34:59,66.6,2.176,3.97
PUMP_A,2026-02-26 14:35:01,86.05,3.389,2.01
PUMP_B,2026-02-26 14:35:01,64.36,1.964,3.91
MOTOR_C,2026-02-26 14:35:01,63.95,1.595,3.75
COMPRESSOR_D,2026-02-26 14:35:01,63.26,1.197,4.65
PUMP_A,2026-02-26 14:35:03,85.78,4.301,2.64
PUMP_B,2026-02-26 14:35:03,70.62,2.144,3.8
MOTOR_C,2026-02-26 14:35:03,62.24,1.918,4.61
COMPRESSOR_D,2026-02-26 14:35:03,64.4,1.533,4.7
PUMP_A,2026-02-26 14:35:05,91.58,3.246,2.58
PUMP_B,2026-02-26 14:35:05,65.47,1.803,3.84
MOTOR_C,2026-02-26 14:35:05,73.61,2.371,3.88
COMPRESSOR_D,2026-02-26 14:35:05,68.07,1.944,3.81
PUMP_A,2026-02-26 14:35:07,92.45,4.493,2.18
PUMP_B,2026-02-26 14:35:07,72.99,2.097,3.72
MOTOR_C,2026-02-26 14:35:07,70.07,1.18,3.85
COMPRESSOR_D,2026-02-26 14:35:07,68.47,1.331,4.65
PUMP_A,2026-02-26 14:35:09,82.59,3.253,2.86
PUMP_B,2026-02-26 14:35:09,72.24,2.091,4.25
MOTOR_C,2026-02-26 14:35:09,71.99,1.834,4.39
COMPRESSOR_D,2026-02-26 14:35:09,73.05,2.386,3.87
PUMP_A,2026-02-26 14:35:12,87.91,4.541,2.28
PUMP_B,2026-02-26 14:35:12,62.61,1.734,3.66
MOTOR_C,2026-02-26 14:35:12,63.6,2.021,4.14
COMPRESSOR_D,2026-02-26 14:35:12,63.47,1.593,3.82
PUMP_A,2026-02-26 14:35:11,90.81,4.513,2.88
PUMP_B,2026-02-26 14:35:11,64.91,2.017,3.98
MOTOR_C,2026-02-26 14:35:11,67.78,1.297,4.38
COMPRESSOR_D,2026-02-26 14:35:11,73.94,2.117,4.0
PUMP_A,2026-02-26 14:35:13,82.37,4.47,2.36
PUMP_B,2026-02-26 14:35:13,67.98,1.347,3.92
MOTOR_C,2026-02-26 14:35:13,73.86,1.748,4.45
COMPRESSOR_D,2026-02-26 14:35:13,71.13,1.328,4.63
PUMP_A,2026-02-26 14:35:15,88.0,4.117,2.75
PUMP_B,2026-02-26 14:35:15,68.31,2.317,3.79
MOTOR_C,2026-02-26 14:35:15,65.43,1.079,4.09
COMPRESSOR_D,2026-02-26 14:35:15,69.0,1.776,4.18
PUMP_A,2026-02-26 14:35:17,84.28,4.209,2.31
PUMP_B,2026-02-26 14:35:17,70.39,1.636,3.74
MOTOR_C,2026-02-26 14:35:17,71.4,2.256,3.91
COMPRESSOR_D,2026-02-26 14:35:17,68.18,1.7,3.91
PUMP_A,2026-02-26 14:35:19,90.74,3.609,2.98
PUMP_B,2026-02-26 14:35:19,73.59,1.796,3.69
MOTOR_C,2026-02-26 14:35:19,70.45,1.148,4.57
COMPRESSOR_D,2026-02-26 14:35:19,62.66,1.505,4.65
PUMP_A,2026-02-26 14:35:21,85.84,4.216,2.57
PUMP_B,2026-02-26 14:35:21,67.33,1.389,4.13
MOTOR_C,2026-02-26 14:35:21,64.88,1.567,4.73
COMPRESSOR_D,2026-02-26 14:35:21,72.32,1.405,3.97
PUMP_A,2026-02-26 14:35:23,94.71,4.347,2.09
PUMP_B,2026-02-26 14:35:23,66.89,2.196,4.67
MOTOR_C,2026-02-26 14:35:23,71.05,1.595,4.27
COMPRESSOR_D,2026-02-26 14:35:23,73.55,1.831,3.89
PUMP_A,2026-02-26 14:35:25,92.78,4.11,2.75
PUMP_B,2026-02-26 14:35:25,67.72,1.558,4.18
MOTOR_C,2026-02-26 14:35:25,67.49,1.687,4.01
COMPRESSOR_D,2026-02-26 14:35:25,72.16,2.319,4.22
PUMP_A,2026-02-26 14:35:27,86.74,4.187,2.37
PUMP_B,2026-02-26 14:35:27,62.27,2.187,4.29
MOTOR_C,2026-02-26 14:35:27,73.47,1.196,4.01
